"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.991426083E0,1.860648574E1,-5.206131606E0,8.879698634E-2,1.932130955E1
3.001411083E0,1.735411857E1,-4.706467148E0,2.138624972E-1,1.798226908E1
3.011397083E0,1.604239748E1,-4.270006706E0,1.171072165E0,1.664220190E1
3.021382083E0,1.447563955E1,-3.987926790E0,2.306635943E0,1.519105888E1
3.031368083E0,1.269758196E1,-3.845582465E0,3.307629561E0,1.367324049E1
3.041354083E0,1.102343290E1,-3.920007287E0,4.047363445E0,1.237997096E1
3.051339083E0,9.755647207E0,-4.100680404E0,4.382951523E0,1.145419121E1
3.061325083E0,8.914690127E0,-4.369535087E0,4.453913040E0,1.088126272E1
3.071310083E0,8.083081575E0,-4.799302806E0,4.465535258E0,1.040723404E1
3.081296083E0,7.300487309E0,-5.232395545E0,4.538113530E0,1.006327742E1
3.091281083E0,6.847964857E0,-5.527722035E0,4.739432580E0,9.995626782E0
3.101267083E0,6.700359499E0,-5.673470317E0,4.955688343E0,1.008176224E1
3.111253083E0,6.724893247E0,-5.765017834E0,5.261799438E0,1.030272552E1
3.121238083E0,6.576800231E0,-6.015473961E0,5.804497649E0,1.063637256E1
3.131224083E0,6.064281839E0,-6.386403195E0,6.534425460E0,1.096632920E1
3.141209083E0,5.172381477E0,-6.740470229E0,7.288518058E0,1.119419334E1
3.151195083E0,4.277782626E0,-7.190425753E0,7.984806252E0,1.156541299E1
3.161181083E0,3.506815547E0,-7.922791852E0,8.456732689E0,1.210721743E1
3.171166083E0,2.879050874E0,-8.649521821E0,8.507432141E0,1.246914445E1
